Node,SIR
3528,426.528
2671,744.723
692,382.697
1942,872.67
2150,704.945
219,444.409
1381,390.191
3786,351.763
4210,102.441
175,1450.44
520,972.948
205,802.566
1097,179.614
3378,479.813
716,512.8
795,324.459
2990,186.945
4258,164.385
4259,241.95
182,462.147
823,1090.844
3005,935.776
4971,407.824
6923,525.88
995,623.469
2144,854.219
3398,936.818
1244,1230.493
2237,486.011
1842,494.255
517,564.503
1536,615.243
2176,188.726
4260,605.463
4261,532.123
4262,256.282
3176,872.71
3399,888.082
4184,620.068
5425,511.162
6433,543.115
7040,428.401
7496,425.358
3365,846.571
1424,1254.881
504,1321.245
184,819.606
1299,200.236
1523,280.12
1524,160.787
2449,314.998
4155,399.23
4263,590.78
1198,663.068
3546,466.638
419,730.17
1501,885.849
2320,638.784
1610,1134.5
472,253.664
1645,173.092
3309,257.348
3704,643.612
3163,338.245
4264,163.977
4265,101.946
1422,547.82
318,1254.538
1282,1276.76
407,1256.958
1834,1306.689
1963,1318.866
1990,1218.076
2030,1169.099
102,1656.298
1024,1270.735
2677,1058.019
276,1652.536
2844,1169.787
1507,1121.257
3933,1182.557
4046,1303.377
1321,1095.498
122,1138.884
868,1294.912
1686,1214.322
1815,1256.771
2066,762.333
3345,1294.833
3678,1291.848
4215,1256.02
4318,1262.78
1978,1269.311
4667,1298.833
5108,291.144
5443,1235.332
6610,1019.873
6986,565.326
6054,681.952
93,973.087
360,1402.723
361,305.538
362,776.871
363,845.928
364,169.822
365,209.995
226,511.927
366,360.489
367,317.078
501,1370.038
204,1299.987
1514,1261.923
1587,753.711
393,1260.29
1748,1299.42
1991,601.013
101,1665.331
616,1081.268
2194,1212.151
466,742.952
3023,1198.629
740,1280.497
1417,1271.757
505,1427.018
3740,1266.744
3932,1247.192
3990,1232.506
4076,1272.06
4139,359.843
4141,886.749
606,1233.255
600,1257.22
700,1227.213
1228,1234.693
2222,1331.43
2543,1238.961
2580,1227.863
2796,1185.742
2992,1285.087
3190,687.074
3284,1258.912
3707,1223.536
3694,1223.669
3696,1318.279
3778,1170.188
3946,1215.247
4156,1266.854
4162,840.265
4232,1289.335
2428,1164.783
4434,1249.816
4500,1197.364
4564,948.316
5090,1192.712
5109,1188.901
5145,1263.557
3662,1239.848
5248,531.259
5325,754.311
5958,1268.798
6002,1240.965
6251,1269.848
6307,567.802
6902,1199.432
5531,1221.496
6959,1188.132
3629,1236.898
7015,1166.436
6151,1261.867
7471,1216.977
7928,1216.7
8028,1059.249
8043,1210.502
316,1662.163
368,1663.588
187,1664.004
108,1587.64
348,1623.353
369,1629.908
489,1242.109
1723,1208.651
1987,637.597
649,1279.468
1730,990.449
2412,1234.024
1609,1403.791
2499,1259.464
3492,1265.817
3610,1217.317
412,1189.228
172,1311.96
663,1312.755
800,871.369
2224,1232.9
2442,1229.853
2521,1255.635
2922,1287.095
3344,407.73
3719,1214.005
3752,1222.874
4327,1188.532
4338,1257.071
4306,1280.86
4316,1287.436
4476,1221.859
4625,733.182
4665,1189.13
4732,862.648
4733,1300.256
4739,1293.975
5184,1192.092
5282,1169.007
5303,1136.842
5343,1238.24
5543,1222.542
5671,1230.782
5760,1249.399
5821,1188.031
6020,1256.884
7113,1217.423
7911,1191.543
162,1243.19
165,1277.273
341,1660.999
186,1658.115
391,1655.263
346,1658.115
349,1653.519
342,1663.669
1110,1460.365
1112,1262.316
2674,1227.879
2513,1326.642
113,1652.233
3300,1230.403
1780,1367.574
2813,1331.858
4228,739.443
548,1017.326
1565,825.063
1668,1275.878
1885,1393.932
1955,1195.842
2084,1261.37
2441,1244.637
3217,1104.899
3357,1262.487
4511,1311.784
4718,1193.994
4785,1271.767
4789,1176.409
4783,1221.112
4832,1283.442
5483,1124.149
5522,1151.987
5548,1236.222
5735,1222.755
5883,1172.995
5894,1203.636
6023,1219.997
7450,906.232
4765,1156.578
8013,1154.742
390,1302.08
639,1297.275
978,1280.468
1482,1216.084
1483,860.052
104,1128.526
1484,422.501
789,372.109
1485,177.002
1486,284.283
1487,527.139
1488,549.682
1489,916.797
1490,776.003
2216,1212.996
2404,1244.183
1841,1304.028
2435,1199.278
2502,882.009
1974,1277.649
671,1096.516
3107,1300.757
608,1262.285
1419,943.581
1814,1213.417
1926,1257.052
2268,1160.573
2304,1278.998
2732,1257.341
735,1504.271
2886,1098.771
3151,1263.73
3298,1283.131
3348,1247.837
3534,1287.218
3820,1200.8
3962,1238.139
4032,1219.215
4350,1269.715
4357,1223.429
4375,710.492
4503,1194.476
4626,1247.67
4277,1249.414
4805,1279.832
4862,1239.386
5091,1246.853
5143,765.362
5203,1197.458
5351,1235.743
5486,1245.84
4008,1250.311
6067,1239.337
6152,1227.439
6314,1231.259
6356,610.615
7128,1238.432
7332,734.993
7094,943.846
7485,1259.218
7055,1077.366
8003,1207.305
8051,1240.167
61,988.624
491,1275.668
1039,1289.934
982,1264.625
273,1670.594
344,1658.114
1156,1634.26
275,1454.793
109,1535.752
2263,1273.281
2744,1212.506
3426,1248.843
432,1281.249
3905,1246.859
790,1240.451
914,1333.787
2053,1069.757
2650,1331.141
3866,1219.498
4358,1260.462
5130,1120.2
7232,1240.551
319,1646.9
315,1652.135
492,1626.467
317,1635.724
103,582.927
1772,872.987
2368,1288.237
1303,1278.691
2975,904.973
473,1216.08
1466,1343.531
2132,863.564
2291,414.164
4128,1231.679
4724,1228.972
1018,1138.985
4883,1212.445
5104,1270.982
5463,1197.822
5830,1226.634
5911,631.509
6840,1205.333
6852,797.661
7366,1213.482
7466,780.786
242,1403.222
321,1656.773
382,1285.324
536,1201.447
67,769.239
730,1206.458
560,525.611
1703,1178.119
274,1655.612
2217,443.23
1216,639.562
2218,819.684
2219,612.161
2220,549.921
2221,391.552
2223,350.995
2960,1215.795
2791,1349.316
3097,1169.896
3652,615.762
3770,1251.12
3881,1169.44
152,1260.671
355,1274.873
658,1150.42
1194,1350.155
2477,1294.386
2683,1252.627
3002,1118.561
3224,1239.004
3326,1200.899
3578,1258.008
4114,1267.587
4403,1275.818
5071,563.572
5685,1248.313
5710,1233.511
5857,470.104
6167,1187.581
5524,1275.155
6738,1198.393
7010,1236.859
7545,1215.844
7699,1232.343
293,1280.189
388,1262.803
424,1078.877
1082,1065.058
2038,1237.761
2530,1200.633
3939,1271.194
2801,1054.22
4126,1324.406
4652,1251.031
4655,1188.816
5106,1202.623
5434,585.13
7074,750.636
7337,1155.507
3037,948.185
7827,1141.976
96,1187.648
1337,1256.354
313,1653.653
272,1660.984
1764,1183.125
2151,1294.926
3686,1224.388
2047,1292.185
1446,845.799
2648,561.129
3842,1247.942
4415,1215.483
5963,901.282
6081,1265.755
1726,677.686
2409,532.849
3099,529.582
85,587.756
1623,680.594
1302,676.433
1208,1408.354
2855,182.822
6963,465.996
6995,734.163
1618,869.29
440,917.538
5878,716.052
759,629.762
1879,588.727
281,718.682
354,780.137
1899,424.198
3527,797.445
3617,614.412
5427,174.889
4537,596.99
6673,502.576
7065,250.282
2887,362.425
1046,1023.919
785,767.978
2572,916.481
850,484.971
1053,274.404
1788,384.994
2448,745.333
4266,466.02
4267,281.334
666,593.246
824,641.402
1802,659.277
4362,503.182
7158,410.905
7340,301.54
7862,667.516
8058,360.753
4482,301.361
2353,417.087
53,187.618
54,158.057
55,379.404
56,540.489
57,264.234
58,144.653
59,97.744
60,813.51
756,766.695
1116,775.772
1091,803.014
2826,588.812
4574,472.096
5639,1034.04
6436,427.018
1243,793.678
1287,534.081
62,365.147
63,221.472
64,476.095
65,522.08
66,356.346
3363,62.794
68,606.952
69,57.251
6682,502.787
7428,534.146
7690,480.042
7733,486.845
7853,599.266
1410,515.406
3898,680.453
3980,752.224
70,394.868
72,438.78
73,1445.885
74,721.565
75,180.943
76,571.243
77,383.755
78,335.905
79,330.801
2629,511.952
3006,582.036
5620,620.985
82,1656.751
83,1018.635
84,674.347
86,354.86
87,131.728
88,131.83
3929,657.157
5124,721.898
2074,596.253
1491,822.891
3467,306.505
325,1121.389
2406,522.241
3481,637.737
964,324.385
1209,860.591
2772,728.315
2175,499.511
2445,489.367
4082,333.332
6493,795.075
7745,302.786
137,629.65
3904,414.426
255,620.584
968,414.989
1914,613.445
4034,499.567
4274,82.045
3790,377.389
3883,373.589
297,985.155
1289,723.99
4275,98.359
1958,640.901
534,755.859
562,803.169
563,162.116
564,152.635
565,83.576
566,167.397
567,187.393
568,808.493
1675,580.192
3655,742.933
5336,431.685
7432,755.811
805,903.416
872,877.719
1953,606.174
1895,124.96
3015,114.903
4562,177.706
4563,145.033
989,400.051
3794,461.272
659,614.033
4165,413.737
443,695.513
1179,205.892
4065,773.007
910,1071.62
1637,567.513
4570,757.998
919,689.744
5571,716.626
6710,371.786
7335,500.904
5398,654.381
8075,390.536
3364,818.389
3885,452.186
715,541.902
7331,644.243
1462,403.563
1642,678.499
1293,1230.063
2068,1165.701
3593,1229.036
3690,1266.69
5019,1207.51
5146,1259.551
1592,1254.31
5444,1201.74
5736,869.849
6460,1184.246
6691,530.378
6848,1073.254
6925,1148.837
7237,1216.375
7538,1220.173
7681,538.334
8001,1054.518
3532,1293.76
816,671.425
1606,858.675
1847,353.984
2199,275.195
2925,187.381
3533,205.407
3535,645.502
3536,89.483
1005,866.455
707,477.259
422,658.083
495,984.55
499,543.71
586,817.557
1874,436.579
3070,771.988
918,392.171
4292,69.535
4293,98.888
2141,1345.109
2464,800.565
7536,507.172
1494,853.657
5741,578.373
6526,161.865
7036,340.752
343,1601.114
537,1286.141
1833,588.841
2631,1231.076
2958,890.601
866,1300.602
3672,860.85
665,1201.019
4330,1240.517
4353,1156.627
5711,1198.307
7708,1213.153
323,1305.791
720,868.689
1028,373.653
1029,779.881
1030,327.558
1031,256.084
1033,229.877
1034,276.81
1035,504.005
1832,1218.139
1938,1229.79
2340,1215.844
2812,666.753
2014,1294.146
2450,1390.434
1149,1262.717
3737,1015.278
3989,1259.108
799,1236.363
1444,1257.264
1683,1260.343
2266,1245.262
3775,1240.349
4449,1238.015
4573,1255.802
4957,1263.444
5010,1247.754
5187,1167.13
5202,1244.925
5923,1234.917
6540,1113.148
4936,1186.974
7298,1161.111
7330,1177.506
7436,231.164
3277,1214.048
7503,756.084
7675,1211.092
8085,954.525
1492,799.757
1493,342.235
1495,631.161
1496,402.93
1497,331.877
1498,900.194
1499,185.153
1500,761.846
1670,633.101
1870,1334.364
351,1303.652
1105,1253.79
3027,1157.611
3372,1248.972
4115,983.475
4253,1256.615
5478,1251.951
5778,566.745
5373,1286.823
6972,1190.726
7079,1226.648
7814,1220.504
392,1016.947
1245,489.57
332,768.077
1285,1009.555
2008,365.557
442,470.172
1910,591.373
983,912.281
3349,242.862
1319,358.184
3350,138.159
3351,856.084
2597,900.56
3827,567.458
2431,890.386
6683,591.263
3541,533.738
240,894.776
2307,849.072
1538,188.276
2765,398.774
3312,266.025
4096,79.373
4097,333.129
3170,346.259
4098,80.242
4099,206.835
1855,569.948
2382,596.769
7408,151.821
523,1053.395
1389,545.919
2005,686.895
411,496.467
3112,205.964
4100,70.772
4101,74.809
4102,50.119
2596,951.566
621,543.304
3808,710.839
4285,486.537
89,626.244
90,91.658
91,152.036
92,252.85
94,320.339
95,270.263
97,75.844
98,708.204
99,662.088
2146,747.878
4624,612.523
5249,421.132
1756,719.506
4012,320.323
3193,569.857
1575,1059.779
3780,396.539
105,370.917
106,136.11
107,148.934
4201,373.685
3366,685.958
3836,512.13
4043,395.627
181,629.032
347,1661.461
111,1492.825
114,1502.776
640,698.887
1146,1015.291
1672,745.52
4167,829.235
2432,656.154
6389,347.325
7495,668.752
115,302.007
116,503.752
117,270.46
118,599.854
119,460.594
120,703.005
121,295.319
123,395.953
124,757.998
2020,729.836
5050,525.321
7816,566.905
757,1310.967
1140,1351.734
1481,280.42
1508,426.313
899,906.546
1347,500.037
1509,651.934
1510,281.825
1511,207.065
1512,568.291
216,789.53
2076,1226.834
1625,1203.036
1094,1191.457
2256,842.451
3287,1245.101
3742,1481.533
4462,1248.247
5092,627.373
5171,1276.482
6165,1039.681
6571,1238.1
6583,757.981
1331,1163.423
1888,1161.871
718,1210.642
4103,718.116
5326,760.687
6125,1015.974
7701,917.507
1638,642.009
397,437.868
1341,549.746
2225,304.143
2756,498.574
1000,1273.665
2065,1275.38
5110,736.287
5350,881.562
6459,1232.14
6735,795.273
7147,770.703
3231,739.797
694,480.635
3673,503.914
675,751.733
3674,202.967
3675,158.789
3676,664.178
3677,502.344
3760,1294.843
4725,689.484
6138,757.962
5526,749.535
6391,533.076
6559,557.347
3030,306.555
813,667.567
1392,678.268
1148,274.058
1943,565.136
2792,1141.62
7096,553.452
8041,270.19
5344,1022.013
306,836.097
1825,1264.977
3381,708.469
3064,1254.632
8038,630.852
402,1015.567
2696,1217.391
1506,497.54
4313,1200.039
6985,1115.523
192,1658.297
3453,621.526
2578,644.14
2942,837.741
5335,1059.071
8030,554.671
1388,802.861
1613,1106.911
2319,684.974
4083,368.248
3073,1224.437
835,448.288
266,823.611
3081,387.241
2810,405.615
3900,67.277
660,554.133
3901,56.188
3902,829.771
3903,60.311
1063,505.972
2345,646.47
4182,485.914
1729,493.573
737,567.923
476,927.761
814,430.316
953,573.803
1600,685.692
4276,194.405
4278,206.464
4279,217.378
4280,58.936
3202,487.982
3232,772.318
851,644.312
1447,556.264
2374,980.511
6994,512.076
7014,440.976
3758,611.133
197,378.32
525,308.309
2966,736.274
3324,628.838
4281,447.496
4282,387.784
4283,84.057
4284,265.229
3393,572.675
4312,584.437
1234,766.836
1728,830.593
2274,955.19
3315,479.218
1409,206.931
1622,666.778
4286,311.457
2365,949.378
2501,1016.937
1650,912.122
3479,375.596
3031,344.482
4287,88.744
4288,92.278
4289,111.005
4290,101.86
4291,759.426
1800,570.112
3189,933.258
2589,668.13
125,638.754
126,205.619
127,75.206
128,252.621
129,828.521
130,139.736
131,88.409
132,728.245
133,730.129
134,88.049
135,379.921
2191,519.977
2900,257.647
1782,804.484
2764,607.227
5352,569.323
1330,792.537
1312,786.596
7807,401.77
194,1391.473
1689,385.398
2531,524.556
696,515.373
3953,546.087
1274,628.194
1092,647.564
2884,474.535
3420,527.457
1794,677.868
6806,588.401
929,579.338
136,385.916
138,263.755
139,640.496
140,232.387
141,425.509
142,166.211
143,190.57
144,299.922
145,455.73
331,779.817
2177,979.744
3596,438.527
6651,381.268
146,411.923
147,76.136
148,337.89
149,673.327
150,88.3
151,82.841
153,230.534
154,573.06
155,133.83
482,527.392
2296,467.052
3423,649.942
4227,625.244
2974,641.22
4673,836.974
8071,516.032
1854,750.512
3010,319.636
4989,713.532
5962,464.208
5839,487.997
1423,443.564
1707,791.224
2859,753.767
5731,560.692
7887,615.946
1440,552.776
1994,408.873
2253,542.844
1002,630.489
1708,690.908
2869,371.354
4984,484.451
3305,566.336
1276,561.338
3046,869.71
926,647.58
726,422.937
3157,289.478
3867,564.155
3472,581.346
4074,397.312
2102,385.304
1222,513.124
3568,227.285
356,519.075
2203,129.044
2421,290.839
4343,237.995
4344,349.296
4345,71.182
5409,662.825
661,427.809
3791,702.932
6467,441.459
7995,400.148
911,772.974
4091,534.057
5180,898.356
7596,493.661
627,757.42
1744,576.938
2145,673.303
3029,284.299
1450,345.347
2737,292.334
3260,274.297
4016,192.373
4295,311.425
4296,850.262
1871,788.129
2515,755.856
3466,617.603
2174,248.962
1479,518.074
416,318.96
1062,188.307
1236,320.745
2652,160.989
4297,170.833
4298,426.759
258,704.261
4505,696.719
4585,365.861
6044,131.96
7854,574.645
156,756.803
157,88.233
158,98.937
159,790.235
160,612.774
161,158.306
163,235.653
164,1658.841
166,304.343
1248,781.694
2878,485.952
6817,505.251
167,668.937
168,1149.527
170,615.628
171,161.974
173,677.008
174,531.111
5568,499.92
7248,522.953
176,364.086
177,766.052
178,791.328
179,453.824
180,348.824
183,179.936
4884,736.953
2727,607.958
190,328.135
744,921.512
3840,770.434
5247,416.134
7392,545.333
2338,668.639
2414,589.826
287,978.858
1620,1291.271
882,681.315
2740,799.399
2776,1152.273
4531,673.218
4536,517.056
7103,435.74
7358,619.262
3101,467.21
1526,666.855
6485,489.783
6699,396.943
6749,503.87
322,1567.462
1964,737.295
2599,511.171
3142,663.106
4702,420.682
3635,340.448
2131,708.445
916,835.815
2579,681.602
2588,788.771
3227,797.11
4483,646.493
4577,595.844
5333,754.172
7672,386.399
7926,600.979
804,804.727
3241,758.684
1322,771.019
340,726.498
4474,661.28
5950,483.0
6176,719.193
6808,573.93
6847,720.803
7202,516.315
8002,264.278
406,235.909
4211,379.425
876,581.744
593,547.513
3938,165.085
1173,703.747
2570,685.306
4222,444.137
4223,124.077
4224,414.298
4225,156.777
2720,573.764
1213,687.975
3356,667.786
7544,805.694
450,987.232
940,452.875
4299,744.488
4300,336.196
4301,209.083
4302,784.603
4303,212.757
4304,114.304
4766,626.895
2092,861.107
2748,593.728
4982,720.385
7774,430.79
497,713.883
903,494.662
1135,404.008
1246,752.693
1367,572.405
1518,417.167
615,514.474
2139,779.306
2642,318.157
1949,589.04
2977,361.11
3515,258.847
1995,257.37
782,555.531
818,390.498
897,858.386
1521,674.159
1933,654.869
2064,423.423
2081,469.409
2393,339.417
2850,510.933
3094,491.182
3323,434.873
3486,397.801
3600,456.294
4219,332.835
4305,247.772
4307,188.528
4308,192.059
4309,361.512
4310,190.42
4311,242.028
4314,457.588
4315,181.281
4317,400.538
4319,826.057
4320,175.659
3680,725.421
7692,505.354
2075,741.056
3643,310.002
4922,587.073
479,802.523
3140,528.532
3849,469.641
3434,665.51
4645,610.518
4807,569.182
4939,592.625
7236,596.603
1835,370.591
2563,357.771
4090,132.929
4092,458.835
1594,691.426
7513,558.088
7839,553.485
1945,841.51
1628,529.162
4778,591.642
4851,575.457
5436,381.455
6866,426.136
656,831.194
4321,370.818
4322,245.202
4323,134.169
4324,238.91
2640,126.369
1930,526.403
1475,362.906
2423,805.707
3063,352.116
4325,136.675
4326,101.221
7794,419.787
455,651.191
401,528.434
252,841.998
2729,646.595
2996,413.589
4247,603.411
4348,198.262
7548,477.317
7983,528.505
8088,520.415
296,847.564
298,315.486
299,332.573
300,290.776
301,515.821
302,173.969
664,697.184
4060,1167.779
551,839.252
552,786.426
553,780.315
554,332.738
555,740.693
556,875.172
557,815.041
558,202.325
559,388.677
1402,701.675
1323,463.565
1887,1220.935
2481,958.095
2870,858.815
7860,673.953
1128,845.99
4122,846.599
6872,1200.423
1584,546.118
1288,1001.087
901,510.609
1589,300.349
1590,298.857
1591,329.008
1593,138.294
4137,368.081
3886,482.616
3447,667.726
7073,644.797
7438,472.992
2031,454.618
2032,177.711
2275,1218.131
1685,746.887
2157,919.618
3391,1315.393
4930,1003.622
7907,473.053
1047,1054.583
1619,403.335
2226,221.805
2227,180.459
2228,178.385
2229,214.625
2230,224.409
2231,207.541
2232,164.461
2302,1163.794
3322,671.75
4518,303.529
8087,1170.902
3975,622.144
2024,635.229
1463,636.072
2016,375.428
1790,707.18
3977,295.148
3978,769.573
3979,225.73
1714,714.776
195,646.303
196,263.406
198,279.468
199,293.475
201,377.812
202,166.418
203,581.028
2497,546.791
1434,848.708
3011,457.77
7868,691.716
206,335.387
207,719.608
208,144.835
209,617.973
210,79.208
211,74.14
212,667.825
213,460.362
3078,650.13
3148,379.985
4188,242.322
2800,443.051
6272,520.842
6329,369.739
7650,502.68
467,533.402
4970,508.887
2200,489.5
214,372.699
215,833.004
217,73.958
218,572.579
220,569.275
221,138.165
222,200.1
2649,938.296
5960,725.287
845,438.442
7688,441.283
223,406.457
224,191.203
225,321.368
227,296.143
228,73.038
229,64.922
230,58.887
231,177.573
232,65.661
2865,480.915
5866,565.283
7711,434.2
7914,488.843
384,600.67
1120,878.665
1776,942.573
3057,531.488
1007,346.072
986,476.552
1909,504.8
2250,306.762
3079,108.841
3074,634.966
3080,67.678
1681,717.844
395,623.939
3234,418.901
7796,390.438
2192,929.126
867,1278.399
3754,629.0
657,916.411
937,502.648
2204,258.537
3077,303.316
3766,68.347
3767,94.51
3768,105.831
3769,71.699
3997,558.922
5074,675.951
4328,74.567
4329,66.376
4331,80.842
4332,321.964
4333,208.154
7175,425.139
1682,169.006
1999,311.621
3785,718.13
4334,455.95
4335,296.077
4336,668.916
4337,169.5
5446,574.729
7397,462.701
3229,857.497
3214,205.577
3869,357.767
4339,70.331
4340,327.063
4341,102.383
4342,65.465
5686,316.622
569,840.969
570,59.978
571,55.881
572,53.001
573,272.406
574,512.461
575,407.667
576,542.381
577,51.946
578,49.332
1929,140.953
1931,194.008
1932,285.268
1934,196.5
1935,931.752
4636,662.516
7844,427.426
1715,454.303
2639,935.509
2736,621.649
947,623.867
2719,226.305
2738,799.482
689,557.306
1705,662.76
1383,644.021
936,824.421
1952,278.925
821,468.652
1761,242.872
3028,500.015
3192,590.234
3891,255.546
1065,545.278
3958,507.269
1174,738.579
4379,459.693
5386,584.205
1405,495.13
892,467.536
830,421.302
1504,521.168
4421,204.878
4422,71.341
4423,87.289
4424,89.483
3619,311.376
5417,605.227
7884,434.331
7903,484.951
7956,504.776
4175,462.535
4704,679.196
1281,957.726
4877,459.654
1742,661.819
3233,529.008
4033,571.321
4373,687.527
5359,297.655
5426,361.439
879,617.048
1516,566.823
1973,523.945
4965,757.656
5114,340.354
7867,307.11
3964,408.0
4040,393.061
5616,99.715
5989,371.147
7361,1074.203
233,1.129
234,1.135
235,823.285
236,397.542
237,102.679
238,341.604
239,174.478
241,1106.741
243,114.679
244,98.053
245,774.503
2931,909.791
4246,422.195
2617,485.751
3071,675.501
4116,803.159
6123,778.224
8081,422.71
246,208.725
247,510.354
248,110.309
249,168.554
250,258.683
3359,344.072
779,627.545
4445,374.082
4823,538.065
251,79.523
4017,750.801
7352,415.485
7516,591.924
3032,634.908
253,335.335
254,191.183
257,233.202
259,641.787
260,131.837
261,175.348
370,625.277
636,421.342
1840,597.296
1118,995.274
1182,626.009
3402,389.297
6633,416.767
7058,599.946
263,299.611
264,494.418
265,1421.658
267,1028.18
268,537.305
269,365.793
270,614.087
460,758.993
2069,794.043
1369,926.54
951,566.066
4771,535.936
6216,716.61
7166,495.716
1132,805.066
1819,957.559
5236,450.164
6050,791.82
6810,560.931
277,233.246
278,736.551
279,79.666
280,92.727
282,672.26
283,89.596
284,266.635
285,636.646
286,256.77
2811,720.84
2814,539.73
3745,620.944
4428,607.978
685,513.114
1528,615.514
2364,672.084
1204,368.57
2383,193.254
2384,824.844
2385,106.712
3022,724.448
3385,842.287
2427,540.037
6144,597.547
1176,778.593
7060,763.565
3815,468.601
385,835.719
522,343.992
1770,511.373
999,326.167
1817,279.781
1014,600.015
1818,803.402
1820,95.589
2624,502.362
1126,801.204
4813,591.569
7406,405.611
7732,459.335
602,786.664
3406,441.536
4208,320.636
1015,498.979
4346,76.096
524,455.085
3460,611.935
3616,638.808
4347,342.262
4349,123.157
4351,646.65
508,777.774
957,536.81
3180,148.703
869,174.112
946,416.758
2777,806.094
2868,384.837
4352,310.989
2784,606.28
3854,148.608
3623,706.588
2618,843.528
4354,99.466
4355,809.634
1141,761.079
1142,240.394
1143,588.532
1144,737.021
1145,434.514
1147,239.421
2522,706.967
2981,654.255
1060,818.01
1751,726.687
5353,743.589
7651,455.756
1263,727.197
7057,404.4
1830,741.718
1457,560.272
5738,689.726
7266,598.28
480,690.105
2451,242.767
2452,103.946
2453,105.735
2454,460.851
1702,747.776
3020,486.498
3306,877.671
3307,141.486
2153,465.844
4755,612.704
5280,482.29
5979,713.977
6228,705.18
7143,535.501
7213,488.952
503,955.042
2379,687.775
7275,576.412
2905,229.623
651,494.623
2277,828.763
2658,915.681
4038,70.041
4039,211.83
4041,452.028
2182,742.993
4458,618.773
1448,875.089
2377,754.388
725,914.538
2962,831.288
6299,619.951
6804,637.923
668,593.718
1107,669.152
817,532.515
1108,172.948
1109,941.834
1111,285.304
875,608.049
1113,626.663
5815,557.701
647,754.501
6484,833.792
1828,203.731
1829,1272.949
2761,838.653
6157,720.089
2612,609.031
7164,571.217
1020,860.726
5262,592.457
6624,698.004
7292,617.801
3358,662.724
885,225.616
2327,350.883
6248,462.128
633,214.427
1122,316.014
4356,739.155
3661,174.289
4359,194.347
1561,873.882
2888,125.683
2443,353.671
4360,235.783
4361,171.03
5293,445.168
3164,643.773
1384,610.674
4149,701.476
4243,599.964
1200,201.323
4363,84.463
4364,83.102
4365,582.137
4366,129.18
4367,82.517
1966,740.397
324,603.6
672,335.179
3864,223.087
1477,481.946
4368,232.91
4441,603.944
7976,596.374
289,666.991
290,275.927
291,176.508
292,426.076
294,250.07
295,137.65
3021,678.346
4986,580.009
304,494.096
305,1155.837
307,635.326
308,84.307
309,444.875
310,198.969
311,294.58
312,362.495
3474,1083.067
6058,506.297
6849,580.117
1073,538.142
1563,448.327
518,156.093
519,468.762
521,96.109
526,318.164
2675,573.546
4124,517.422
4973,804.915
5296,643.722
5608,448.267
854,656.634
